,id,size,header_position,name,value,flag,time
372,5,8,46,P1,2974.744239406002,0,2023-11-11 13:19:24.537000
373,5,8,46,P1,2974.7441106202214,0,2023-11-11 13:19:25.538000
374,5,8,46,P1,2974.744060654229,0,2023-11-11 13:19:26.536000
375,5,8,46,P1,2974.744098394981,0,2023-11-11 13:19:27.538000
376,6,8,53,P2,1581.5514590884002,0,2023-11-11 13:19:18.537000
377,6,8,53,P2,1581.550197465336,0,2023-11-11 13:19:19.538000
378,6,8,53,P2,1581.5488949722808,0,2023-11-11 13:19:20.536000
379,6,8,53,P2,1581.547664337363,0,2023-11-11 13:19:21.537000
380,6,8,53,P2,1581.5463300842234,0,2023-11-11 13:19:22.538000
381,6,8,53,P2,1581.5451377636834,0,2023-11-11 13:19:23.538000
382,6,8,53,P2,1581.543843927068,0,2023-11-11 13:19:24.537000
383,6,8,53,P2,1581.542512432383,0,2023-11-11 13:19:25.538000
384,6,8,53,P2,1581.541138993525,0,2023-11-11 13:19:26.537000
385,6,8,53,P2,1581.5398801342103,0,2023-11-11 13:19:27.538000
386,7,8,60,P3,130.20791310304855,0,2023-11-11 13:19:18.537000
387,7,8,60,P3,130.20789551759566,0,2023-11-11 13:19:19.538000
388,7,8,60,P3,130.20783278995447,0,2023-11-11 13:19:20.536000
389,7,8,60,P3,130.20782880651583,0,2023-11-11 13:19:21.537000
390,7,8,60,P3,130.20779695624202,0,2023-11-11 13:19:22.538000
391,7,8,60,P3,130.20769811252987,0,2023-11-11 13:19:23.538000
392,7,8,60,P3,130.20772122226165,0,2023-11-11 13:19:24.537000
393,7,8,60,P3,130.2076400102519,0,2023-11-11 13:19:25.538000
394,7,8,60,P3,130.2076112640789,0,2023-11-11 13:19:26.537000
395,7,8,60,P3,130.2075746795948,0,2023-11-11 13:19:27.538000
396,2,8,25,ActTime2,1.0193099263955334e+180,0,2023-11-11 13:19:28.528000
397,3,8,32,F1,507.54148611747416,0,2023-11-11 13:19:27.538000
398,4,8,39,F2,506.1422017204604,0,2023-11-11 13:19:27.538000
399,5,8,46,P1,2974.744098394981,0,2023-11-11 13:19:27.538000
400,6,8,53,P2,1581.5398801342103,0,2023-11-11 13:19:27.538000
401,7,8,60,P3,130.2075746795948,0,2023-11-11 13:19:27.538000
402,1,8,12,ActTime,1.0193148730111108e+180,0,2023-11-11 13:19:38.529000
403,3,8,32,F1,507.5427075823029,0,2023-11-11 13:19:28.539000
404,3,8,32,F1,507.54328939843697,0,2023-11-11 13:19:29.538000
405,3,8,32,F1,507.4848749929282,0,2023-11-11 13:19:30.537000
406,3,8,32,F1,507.4823234911229,0,2023-11-11 13:19:31.537000
407,3,8,32,F1,507.5222096590487,0,2023-11-11 13:19:32.537000
408,3,8,32,F1,507.4667352205272,0,2023-11-11 13:19:33.538000
409,3,8,32,F1,507.54588647743134,0,2023-11-11 13:19:34.538000
410,3,8,32,F1,507.5194957420716,0,2023-11-11 13:19:35.537000
411,3,8,32,F1,507.46110656405386,0,2023-11-11 13:19:36.537000
412,3,8,32,F1,507.5381301045829,0,2023-11-11 13:19:37.537000
413,4,8,39,F2,506.1304871197023,0,2023-11-11 13:19:28.539000
414,4,8,39,F2,506.2250706359782,0,2023-11-11 13:19:29.538000
415,4,8,39,F2,506.1509310398582,0,2023-11-11 13:19:30.538000
416,4,8,39,F2,506.21687003435466,0,2023-11-11 13:19:31.537000
417,4,8,39,F2,506.2173632139497,0,2023-11-11 13:19:32.537000
418,4,8,39,F2,506.1249017951323,0,2023-11-11 13:19:33.538000
419,4,8,39,F2,506.1568321981521,0,2023-11-11 13:19:34.538000
420,4,8,39,F2,506.1515502874976,0,2023-11-11 13:19:35.538000
421,4,8,39,F2,506.1257567678061,0,2023-11-11 13:19:36.538000
422,4,8,39,F2,506.2025942154913,0,2023-11-11 13:19:37.538000
423,5,8,46,P1,2974.7441931590324,0,2023-11-11 13:19:28.539000
424,5,8,46,P1,2974.744181988503,0,2023-11-11 13:19:29.538000
425,5,8,46,P1,2974.744086953771,0,2023-11-11 13:19:30.538000
426,5,8,46,P1,2974.7440726316886,0,2023-11-11 13:19:31.537000
427,5,8,46,P1,2974.7440673773112,0,2023-11-11 13:19:32.537000
428,5,8,46,P1,2974.7441088886085,0,2023-11-11 13:19:33.538000
429,5,8,46,P1,2974.744084788842,0,2023-11-11 13:19:34.538000
430,5,8,46,P1,2974.744105238643,0,2023-11-11 13:19:35.538000
431,5,8,46,P1,2974.744053656923,0,2023-11-11 13:19:36.538000
432,5,8,46,P1,2974.7440652027385,0,2023-11-11 13:19:37.538000
433,6,8,53,P2,1581.5385529842556,0,2023-11-11 13:19:28.539000
434,6,8,53,P2,1581.5372280890474,0,2023-11-11 13:19:29.538000
435,6,8,53,P2,1581.5358833208038,0,2023-11-11 13:19:30.538000
436,6,8,53,P2,1581.5346162499104,0,2023-11-11 13:19:31.537000
437,6,8,53,P2,1581.5331931144049,0,2023-11-11 13:19:32.537000
438,6,8,53,P2,1581.5318920343311,0,2023-11-11 13:19:33.538000
439,6,8,53,P2,1581.5305849454137,0,2023-11-11 13:19:34.538000
440,6,8,53,P2,1581.5292559933607,0,2023-11-11 13:19:35.538000
441,6,8,53,P2,1581.5278934791788,0,2023-11-11 13:19:36.538000
442,6,8,53,P2,1581.5265854475213,0,2023-11-11 13:19:37.538000
443,7,8,60,P3,130.20757160918822,0,2023-11-11 13:19:28.539000
444,7,8,60,P3,130.20752903116596,0,2023-11-11 13:19:29.538000
445,7,8,60,P3,130.2074799376217,0,2023-11-11 13:19:30.538000
446,7,8,60,P3,130.2074664896938,0,2023-11-11 13:19:31.537000
447,7,8,60,P3,130.207444630136,0,2023-11-11 13:19:32.537000
448,7,8,60,P3,130.20737856314457,0,2023-11-11 13:19:33.538000
449,7,8,60,P3,130.207329871646,0,2023-11-11 13:19:34.538000
450,7,8,60,P3,130.2072291695469,0,2023-11-11 13:19:35.538000
451,7,8,60,P3,130.20715910309048,0,2023-11-11 13:19:36.538000
452,7,8,60,P3,130.20718272418375,0,2023-11-11 13:19:37.538000
453,2,8,25,ActTime2,1.0193148730111108e+180,0,2023-11-11 13:19:38.529000
454,3,8,32,F1,507.5381301045829,0,2023-11-11 13:19:37.537000
455,4,8,39,F2,506.2025942154913,0,2023-11-11 13:19:37.538000
456,5,8,46,P1,2974.7440652027385,0,2023-11-11 13:19:37.538000
457,6,8,53,P2,1581.5265854475213,0,2023-11-11 13:19:37.538000
458,7,8,60,P3,130.20718272418375,0,2023-11-11 13:19:37.538000
459,1,8,12,ActTime,1.0193198196795236e+180,0,2023-11-11 13:19:48.537000
460,3,8,32,F1,507.49998147203945,0,2023-11-11 13:19:38.537000
461,3,8,32,F1,507.5302100022394,0,2023-11-11 13:19:39.538000
462,3,8,32,F1,507.4915588565761,0,2023-11-11 13:19:40.537000
463,3,8,32,F1,507.4945711076163,0,2023-11-11 13:19:41.538000
464,3,8,32,F1,507.5340333551786,0,2023-11-11 13:19:42.538000
465,3,8,32,F1,507.47089529004654,0,2023-11-11 13:19:43.536000
466,3,8,32,F1,507.533947245801,0,2023-11-11 13:19:44.537000
467,3,8,32,F1,507.4919583224397,0,2023-11-11 13:19:45.538000
468,3,8,32,F1,507.5066502480767,0,2023-11-11 13:19:46.537000
469,3,8,32,F1,507.44522751562346,0,2023-11-11 13:19:47.537000
470,3,8,32,F1,507.47146481136383,0,2023-11-11 13:19:48.536000
471,4,8,39,F2,506.1315384429655,0,2023-11-11 13:19:38.537000
472,4,8,39,F2,506.1454993317236,0,2023-11-11 13:19:39.538000
473,4,8,39,F2,506.1844580552448,0,2023-11-11 13:19:40.538000
474,4,8,39,F2,506.1225993594132,0,2023-11-11 13:19:41.538000
475,4,8,39,F2,506.16834358261485,0,2023-11-11 13:19:42.538000
476,4,8,39,F2,506.21218539313367,0,2023-11-11 13:19:43.537000
477,4,8,39,F2,506.2109354739616,0,2023-11-11 13:19:44.537000
478,4,8,39,F2,506.1526548901595,0,2023-11-11 13:19:45.538000
479,4,8,39,F2,506.2121327792727,0,2023-11-11 13:19:46.538000
480,4,8,39,F2,506.2018726565424,0,2023-11-11 13:19:47.537000
481,4,8,39,F2,506.1496409558288,0,2023-11-11 13:19:48.537000
482,5,8,46,P1,2974.7439689569696,0,2023-11-11 13:19:38.537000
483,5,8,46,P1,2974.7440356689426,0,2023-11-11 13:19:39.538000
484,5,8,46,P1,2974.7440329927003,0,2023-11-11 13:19:40.538000
485,5,8,46,P1,2974.7440701005958,0,2023-11-11 13:19:41.538000
486,5,8,46,P1,2974.7440150844604,0,2023-11-11 13:19:42.538000
487,5,8,46,P1,2974.7439794233865,0,2023-11-11 13:19:43.537000
488,5,8,46,P1,2974.7439127969583,0,2023-11-11 13:19:44.537000
489,5,8,46,P1,2974.743972030066,0,2023-11-11 13:19:45.538000
490,5,8,46,P1,2974.7440034397887,0,2023-11-11 13:19:46.538000
491,5,8,46,P1,2974.743951110574,0,2023-11-11 13:19:47.537000
492,5,8,46,P1,2974.7439494610207,0,2023-11-11 13:19:48.536000
493,6,8,53,P2,1581.5252086935775,0,2023-11-11 13:19:38.537000
494,6,8,53,P2,1581.523879384886,0,2023-11-11 13:19:39.538000
495,6,8,53,P2,1581.522543334107,0,2023-11-11 13:19:40.538000
496,6,8,53,P2,1581.521255118302,0,2023-11-11 13:19:41.538000
497,6,8,53,P2,1581.5198606532217,0,2023-11-11 13:19:42.538000
498,6,8,53,P2,1581.5185154490011,0,2023-11-11 13:19:43.537000
499,6,8,53,P2,1581.5172320795216,0,2023-11-11 13:19:44.537000
500,6,8,53,P2,1581.515823254423,0,2023-11-11 13:19:45.538000
501,6,8,53,P2,1581.5145241402067,0,2023-11-11 13:19:46.538000
502,6,8,53,P2,1581.5131839056164,0,2023-11-11 13:19:47.537000
503,6,8,53,P2,1581.5117654509502,0,2023-11-11 13:19:48.537000
504,7,8,60,P3,130.20713980219932,0,2023-11-11 13:19:38.537000
505,7,8,60,P3,130.2070935776911,0,2023-11-11 13:19:39.538000
506,7,8,60,P3,130.2070555381412,0,2023-11-11 13:19:40.538000
507,7,8,60,P3,130.2070159643294,0,2023-11-11 13:19:41.538000
508,7,8,60,P3,130.20693079357758,0,2023-11-11 13:19:42.538000
509,7,8,60,P3,130.206941647269,0,2023-11-11 13:19:43.537000
510,7,8,60,P3,130.20691535431857,0,2023-11-11 13:19:44.537000
511,7,8,60,P3,130.20680405203208,0,2023-11-11 13:19:45.538000
512,7,8,60,P3,130.20678278535843,0,2023-11-11 13:19:46.538000
513,7,8,60,P3,130.20677723693353,0,2023-11-11 13:19:47.537000
514,7,8,60,P3,130.20669787493188,0,2023-11-11 13:19:48.537000
515,2,8,25,ActTime2,1.0193198196795236e+180,0,2023-11-11 13:19:48.537000
516,3,8,32,F1,507.47146481136383,0,2023-11-11 13:19:48.536000
517,4,8,39,F2,506.1496409558288,0,2023-11-11 13:19:48.537000
518,5,8,46,P1,2974.7439494610207,0,2023-11-11 13:19:48.536000
519,6,8,53,P2,1581.5117654509502,0,2023-11-11 13:19:48.537000
520,7,8,60,P3,130.20669787493188,0,2023-11-11 13:19:48.537000
521,1,8,12,ActTime,1.0193247663026489e+180,0,2023-11-11 13:19:58.539000
522,3,8,32,F1,507.4810402486985,0,2023-11-11 13:19:49.536000
523,3,8,32,F1,507.5225434421279,0,2023-11-11 13:19:50.538000
524,3,8,32,F1,507.4947291019996,0,2023-11-11 13:19:51.538000
525,3,8,32,F1,507.5141368039392,0,2023-11-11 13:19:52.537000
526,3,8,32,F1,507.4601518285483,0,2023-11-11 13:19:53.538000
527,3,8,32,F1,507.4661991536341,0,2023-11-11 13:19:54.536000
528,3,8,32,F1,507.5011061870824,0,2023-11-11 13:19:55.538000
529,3,8,32,F1,507.47216628673385,0,2023-11-11 13:19:56.537000
530,3,8,32,F1,507.45531460783377,0,2023-11-11 13:19:57.537000
531,3,8,32,F1,507.47639491918005,0,2023-11-11 13:19:58.538000
532,4,8,39,F2,506.1946699226191,0,2023-11-11 13:19:49.537000
533,4,8,39,F2,506.1271809867055,0,2023-11-11 13:19:50.538000
534,4,8,39,F2,506.1872077260024,0,2023-11-11 13:19:51.538000
535,4,8,39,F2,506.1609652253021,0,2023-11-11 13:19:52.538000
536,4,8,39,F2,506.1367022553489,0,2023-11-11 13:19:53.538000
537,4,8,39,F2,506.1143586530779,0,2023-11-11 13:19:54.537000
538,4,8,39,F2,506.1591238282099,0,2023-11-11 13:19:55.538000
539,4,8,39,F2,506.1896481055506,0,2023-11-11 13:19:56.537000
540,4,8,39,F2,506.1362494709173,0,2023-11-11 13:19:57.537000
541,4,8,39,F2,506.1693702830565,0,2023-11-11 13:19:58.538000
542,5,8,46,P1,2974.743906507836,0,2023-11-11 13:19:49.536000
543,5,8,46,P1,2974.7439196187865,0,2023-11-11 13:19:50.538000
544,5,8,46,P1,2974.7438537516223,0,2023-11-11 13:19:51.538000
545,5,8,46,P1,2974.7438974351367,0,2023-11-11 13:19:52.537000
546,5,8,46,P1,2974.7439254844166,0,2023-11-11 13:19:53.538000
547,5,8,46,P1,2974.743917959488,0,2023-11-11 13:19:54.536000
548,5,8,46,P1,2974.743924548987,0,2023-11-11 13:19:55.538000
549,5,8,46,P1,2974.743834496643,0,2023-11-11 13:19:56.537000
550,5,8,46,P1,2974.743882624125,0,2023-11-11 13:19:57.537000
551,5,8,46,P1,2974.7438591414634,0,2023-11-11 13:19:58.538000
552,6,8,53,P2,1581.5104221489646,0,2023-11-11 13:19:49.536000
553,6,8,53,P2,1581.509067361148,0,2023-11-11 13:19:50.538000
554,6,8,53,P2,1581.5078005265398,0,2023-11-11 13:19:51.538000
555,6,8,53,P2,1581.5064043229756,0,2023-11-11 13:19:52.538000
556,6,8,53,P2,1581.5049960198064,0,2023-11-11 13:19:53.538000
557,6,8,53,P2,1581.503643312263,0,2023-11-11 13:19:54.536000
558,6,8,53,P2,1581.502302474851,0,2023-11-11 13:19:55.538000
559,6,8,53,P2,1581.5009784409972,0,2023-11-11 13:19:56.537000
560,6,8,53,P2,1581.499613803954,0,2023-11-11 13:19:57.537000
561,6,8,53,P2,1581.498171434953,0,2023-11-11 13:19:58.538000
562,7,8,60,P3,130.2066994453819,0,2023-11-11 13:19:49.536000
563,7,8,60,P3,130.20666747074614,0,2023-11-11 13:19:50.538000
564,7,8,60,P3,130.206552826957,0,2023-11-11 13:19:51.538000
565,7,8,60,P3,130.20654896314235,0,2023-11-11 13:19:52.538000
566,7,8,60,P3,130.2064754477515,0,2023-11-11 13:19:53.538000
567,7,8,60,P3,130.2064910203692,0,2023-11-11 13:19:54.536000
568,7,8,60,P3,130.2064502156072,0,2023-11-11 13:19:55.538000
569,7,8,60,P3,130.2064276445268,0,2023-11-11 13:19:56.537000
570,7,8,60,P3,130.20632896416862,0,2023-11-11 13:19:57.537000
571,7,8,60,P3,130.206365133563,0,2023-11-11 13:19:58.538000
572,2,8,25,ActTime2,1.0193247663026489e+180,0,2023-11-11 13:19:58.539000
573,3,8,32,F1,507.47639491918005,0,2023-11-11 13:19:58.538000
574,4,8,39,F2,506.1693702830565,0,2023-11-11 13:19:58.538000
575,5,8,46,P1,2974.7438591414634,0,2023-11-11 13:19:58.538000
576,6,8,53,P2,1581.498171434953,0,2023-11-11 13:19:58.538000
577,7,8,60,P3,130.206365133563,0,2023-11-11 13:19:58.538000
578,1,8,12,ActTime,1.0193297130088016e+180,0,2023-11-11 13:20:08.552000
579,3,8,32,F1,507.5136667583248,0,2023-11-11 13:19:59.536000
580,3,8,32,F1,507.48396102643983,0,2023-11-11 13:20:00.537000
581,3,8,32,F1,507.5046816506389,0,2023-11-11 13:20:01.537000
582,3,8,32,F1,507.4698366817771,0,2023-11-11 13:20:02.537000
583,3,8,32,F1,507.4406223168235,0,2023-11-11 13:20:03.538000
584,3,8,32,F1,507.4681888893842,0,2023-11-11 13:20:04.537000
585,3,8,32,F1,507.4476655837554,0,2023-11-11 13:20:05.537000
586,3,8,32,F1,507.44566729085614,0,2023-11-11 13:20:06.537000
587,3,8,32,F1,507.467872990898,0,2023-11-11 13:20:07.537000
588,3,8,32,F1,507.49519381006326,0,2023-11-11 13:20:08.538000
589,4,8,39,F2,506.2064041706508,0,2023-11-11 13:19:59.537000
590,4,8,39,F2,506.1669999939114,0,2023-11-11 13:20:00.537000
591,4,8,39,F2,506.1705341475526,0,2023-11-11 13:20:01.537000
592,4,8,39,F2,506.19897391719655,0,2023-11-11 13:20:02.537000
593,4,8,39,F2,506.1769732180785,0,2023-11-11 13:20:03.538000
594,4,8,39,F2,506.1265991993865,0,2023-11-11 13:20:04.537000
595,4,8,39,F2,506.1145496884657,0,2023-11-11 13:20:05.537000
596,4,8,39,F2,506.1369959202498,0,2023-11-11 13:20:06.537000
597,4,8,39,F2,506.1439478548523,0,2023-11-11 13:20:07.537000
598,4,8,39,F2,506.1373872251644,0,2023-11-11 13:20:08.538000
599,5,8,46,P1,2974.743795492564,0,2023-11-11 13:19:59.537000
600,5,8,46,P1,2974.7438028970987,0,2023-11-11 13:20:00.537000
601,5,8,46,P1,2974.7437883869734,0,2023-11-11 13:20:01.537000
602,5,8,46,P1,2974.743790417052,0,2023-11-11 13:20:02.537000
603,5,8,46,P1,2974.7437916913705,0,2023-11-11 13:20:03.538000
604,5,8,46,P1,2974.743787047175,0,2023-11-11 13:20:04.537000
605,5,8,46,P1,2974.7437692691474,0,2023-11-11 13:20:05.537000
606,5,8,46,P1,2974.7437617135884,0,2023-11-11 13:20:06.537000
607,5,8,46,P1,2974.7437722426066,0,2023-11-11 13:20:07.537000
608,5,8,46,P1,2974.74373622706,0,2023-11-11 13:20:08.538000
609,6,8,53,P2,1581.4968761645107,0,2023-11-11 13:19:59.537000
610,6,8,53,P2,1581.4954804307938,0,2023-11-11 13:20:00.537000
611,6,8,53,P2,1581.4941277952043,0,2023-11-11 13:20:01.537000
612,6,8,53,P2,1581.492742884525,0,2023-11-11 13:20:02.537000
613,6,8,53,P2,1581.4913974938586,0,2023-11-11 13:20:03.538000
614,6,8,53,P2,1581.490032330422,0,2023-11-11 13:20:04.537000
615,6,8,53,P2,1581.4886935107809,0,2023-11-11 13:20:05.537000
616,6,8,53,P2,1581.4872964760625,0,2023-11-11 13:20:06.537000
617,6,8,53,P2,1581.4859795531322,0,2023-11-11 13:20:07.537000
618,6,8,53,P2,1581.4845535229483,0,2023-11-11 13:20:08.538000
619,7,8,60,P3,130.20631146369104,0,2023-11-11 13:19:59.537000
620,7,8,60,P3,130.20625967756592,0,2023-11-11 13:20:00.537000
621,7,8,60,P3,130.20624122353206,0,2023-11-11 13:20:01.537000
622,7,8,60,P3,130.20610670126976,0,2023-11-11 13:20:02.537000
623,7,8,60,P3,130.20605240462368,0,2023-11-11 13:20:03.538000
624,7,8,60,P3,130.20602847884277,0,2023-11-11 13:20:04.537000
625,7,8,60,P3,130.20597193277908,0,2023-11-11 13:20:05.537000
626,7,8,60,P3,130.20597269125844,0,2023-11-11 13:20:06.537000
627,7,8,60,P3,130.20594186925797,0,2023-11-11 13:20:07.537000
628,7,8,60,P3,130.20591744906028,0,2023-11-11 13:20:08.538000
629,2,8,25,ActTime2,1.0193297130163494e+180,0,2023-11-11 13:20:08.553000
630,3,8,32,F1,507.49519381006326,0,2023-11-11 13:20:08.538000
631,4,8,39,F2,506.1373872251644,0,2023-11-11 13:20:08.538000
632,5,8,46,P1,2974.74373622706,0,2023-11-11 13:20:08.538000
633,6,8,53,P2,1581.4845535229483,0,2023-11-11 13:20:08.538000
634,7,8,60,P3,130.20591744906028,0,2023-11-11 13:20:08.538000
635,1,8,12,ActTime,1.0193346597149539e+180,0,2023-11-11 13:20:18.565000
636,3,8,32,F1,507.4454725817737,0,2023-11-11 13:20:09.537000
637,3,8,32,F1,507.42856627546377,0,2023-11-11 13:20:10.536000
638,3,8,32,F1,507.49395496869954,0,2023-11-11 13:20:11.537000
639,3,8,32,F1,507.4974322665096,0,2023-11-11 13:20:12.538000
640,3,8,32,F1,507.48398250091935,0,2023-11-11 13:20:13.538000
641,3,8,32,F1,507.432913472745,0,2023-11-11 13:20:14.537000
642,3,8,32,F1,507.494956100693,0,2023-11-11 13:20:15.537000
643,3,8,32,F1,507.46413442063,0,2023-11-11 13:20:16.537000
644,3,8,32,F1,507.4352738546086,0,2023-11-11 13:20:17.536000
645,3,8,32,F1,507.4553132614942,0,2023-11-11 13:20:18.538000
646,4,8,39,F2,506.13216052212846,0,2023-11-11 13:20:09.537000
647,4,8,39,F2,506.1268699167581,0,2023-11-11 13:20:10.537000
648,4,8,39,F2,506.1243521983039,0,2023-11-11 13:20:11.537000
649,4,8,39,F2,506.1834341729121,0,2023-11-11 13:20:12.538000
650,4,8,39,F2,506.19064891428553,0,2023-11-11 13:20:13.538000
651,4,8,39,F2,506.1623496720229,0,2023-11-11 13:20:14.537000
652,4,8,39,F2,506.1236211527792,0,2023-11-11 13:20:15.537000
653,4,8,39,F2,506.14493389114114,0,2023-11-11 13:20:16.537000
654,4,8,39,F2,506.1346815122392,0,2023-11-11 13:20:17.537000
655,4,8,39,F2,506.1034765242569,0,2023-11-11 13:20:18.538000
656,5,8,46,P1,2974.743724304694,0,2023-11-11 13:20:09.537000
657,5,8,46,P1,2974.7437474941503,0,2023-11-11 13:20:10.536000
658,5,8,46,P1,2974.743695897133,0,2023-11-11 13:20:11.537000
659,5,8,46,P1,2974.743719041393,0,2023-11-11 13:20:12.538000
660,5,8,46,P1,2974.743662089165,0,2023-11-11 13:20:13.538000
661,5,8,46,P1,2974.7436987683072,0,2023-11-11 13:20:14.537000
662,5,8,46,P1,2974.7436733209765,0,2023-11-11 13:20:15.537000
663,5,8,46,P1,2974.7436692019846,0,2023-11-11 13:20:16.537000
664,5,8,46,P1,2974.743651676184,0,2023-11-11 13:20:17.537000
665,5,8,46,P1,2974.743676632138,0,2023-11-11 13:20:18.538000
666,6,8,53,P2,1581.4831885108297,0,2023-11-11 13:20:09.537000
667,6,8,53,P2,1581.481865873566,0,2023-11-11 13:20:10.537000
668,6,8,53,P2,1581.4804621573744,0,2023-11-11 13:20:11.537000
669,6,8,53,P2,1581.479140230001,0,2023-11-11 13:20:12.538000
670,6,8,53,P2,1581.4777861240862,0,2023-11-11 13:20:13.538000
671,6,8,53,P2,1581.4764116166066,0,2023-11-11 13:20:14.537000
672,6,8,53,P2,1581.475047121845,0,2023-11-11 13:20:15.537000
673,6,8,53,P2,1581.4735934196988,0,2023-11-11 13:20:16.537000
674,6,8,53,P2,1581.4722092595127,0,2023-11-11 13:20:17.537000
675,6,8,53,P2,1581.470853446979,0,2023-11-11 13:20:18.538000
676,7,8,60,P3,130.2058845337427,0,2023-11-11 13:20:09.537000
677,7,8,60,P3,130.20583210699695,0,2023-11-11 13:20:10.537000
678,7,8,60,P3,130.20578921174894,0,2023-11-11 13:20:11.537000
679,7,8,60,P3,130.20575220843293,0,2023-11-11 13:20:12.538000
680,7,8,60,P3,130.20572755975485,0,2023-11-11 13:20:13.538000
681,7,8,60,P3,130.20564224459184,0,2023-11-11 13:20:14.537000
682,7,8,60,P3,130.2056462666365,0,2023-11-11 13:20:15.537000
683,7,8,60,P3,130.20562318831543,0,2023-11-11 13:20:16.537000
684,7,8,60,P3,130.2055380267532,0,2023-11-11 13:20:17.537000
685,7,8,60,P3,130.2055143266179,0,2023-11-11 13:20:18.538000
686,2,8,25,ActTime2,1.019334659722502e+180,0,2023-11-11 13:20:18.566000
687,3,8,32,F1,507.4553132614942,0,2023-11-11 13:20:18.538000
688,4,8,39,F2,506.1034765242569,0,2023-11-11 13:20:18.538000
689,5,8,46,P1,2974.743676632138,0,2023-11-11 13:20:18.538000
690,6,8,53,P2,1581.470853446979,0,2023-11-11 13:20:18.538000
691,7,8,60,P3,130.2055143266179,0,2023-11-11 13:20:18.538000
692,1,8,12,ActTime,1.0193396064362024e+180,0,2023-11-11 13:20:28.580000
693,3,8,32,F1,507.4579017908463,0,2023-11-11 13:20:19.538000
694,3,8,32,F1,507.48984173015,0,2023-11-11 13:20:20.537000
695,3,8,32,F1,507.4788344120281,0,2023-11-11 13:20:21.538000
696,3,8,32,F1,507.4279258702492,0,2023-11-11 13:20:22.537000
697,3,8,32,F1,507.44635447348656,0,2023-11-11 13:20:23.537000
698,3,8,32,F1,507.4718788081463,0,2023-11-11 13:20:24.537000
699,3,8,32,F1,507.50870691857375,0,2023-11-11 13:20:25.537000
700,3,8,32,F1,507.49004783139776,0,2023-11-11 13:20:26.537000
701,3,8,32,F1,507.4868907172592,0,2023-11-11 13:20:27.537000
702,3,8,32,F1,507.47664439366616,0,2023-11-11 13:20:28.537000
703,4,8,39,F2,506.1040179822319,0,2023-11-11 13:20:19.538000
704,4,8,39,F2,506.15964867271344,0,2023-11-11 13:20:20.537000
705,4,8,39,F2,506.18008078098006,0,2023-11-11 13:20:21.539000
706,4,8,39,F2,506.10959231077976,0,2023-11-11 13:20:22.537000
707,4,8,39,F2,506.1000804952053,0,2023-11-11 13:20:23.537000
708,4,8,39,F2,506.1689719452151,0,2023-11-11 13:20:24.537000
709,4,8,39,F2,506.11273519516345,0,2023-11-11 13:20:25.538000
710,4,8,39,F2,506.15582347956,0,2023-11-11 13:20:26.537000
711,4,8,39,F2,506.1287884069964,0,2023-11-11 13:20:27.538000
712,4,8,39,F2,506.1779917704752,0,2023-11-11 13:20:28.537000
713,5,8,46,P1,2974.7435755436586,0,2023-11-11 13:20:19.538000
714,5,8,46,P1,2974.743610541562,0,2023-11-11 13:20:20.537000
715,5,8,46,P1,2974.743566620476,0,2023-11-11 13:20:21.539000
716,5,8,46,P1,2974.7436073303898,0,2023-11-11 13:20:22.537000
717,5,8,46,P1,2974.7435538204254,0,2023-11-11 13:20:23.537000
